"Customer ID","Segment","Cluster","Age","Age_Group","Gender","Location"
2963,"Segment 2",2,57,"51-70","Female","California"
2964,"Segment 4",4,52,"51-70","Female","Maine"
2965,"Segment 2",2,44,"36-50","Female","Ohio"
2966,"Segment 1",1,48,"36-50","Female","Delaware"
2967,"Segment 2",2,52,"51-70","Female","Oklahoma"
2968,"Segment 3",3,34,"26-35","Female","Indiana"
2969,"Segment 1",1,26,"26-35","Female","South Carolina"
2970,"Segment 1",1,36,"36-50","Female","Vermont"
2971,"Segment 3",3,24,"18-25","Female","Kansas"
2972,"Segment 3",3,30,"26-35","Female","Utah"
2973,"Segment 1",1,31,"26-35","Female","New York"
2974,"Segment 3",3,25,"18-25","Female","Indiana"
2975,"Segment 4",4,57,"51-70","Female","Tennessee"
2976,"Segment 4",4,61,"51-70","Female","Georgia"
2977,"Segment 3",3,30,"26-35","Female","Nebraska"
2978,"Segment 3",3,38,"36-50","Female","Washington"
2979,"Segment 4",4,53,"51-70","Female","Idaho"
2980,"Segment 3",3,31,"26-35","Female","Louisiana"
2981,"Segment 4",4,70,"51-70","Female","New Jersey"
2982,"Segment 1",1,21,"18-25","Female","Delaware"
2983,"Segment 3",3,33,"26-35","Female","Wisconsin"
2984,"Segment 2",2,60,"51-70","Female","West Virginia"
2985,"Segment 1",1,45,"36-50","Female","Texas"
2986,"Segment 2",2,46,"36-50","Female","Hawaii"
2987,"Segment 4",4,62,"51-70","Female","Arizona"
2988,"Segment 2",2,63,"51-70","Female","Louisiana"
2989,"Segment 4",4,69,"51-70","Female","Nevada"
2990,"Segment 2",2,46,"36-50","Female","Rhode Island"
2991,"Segment 4",4,69,"51-70","Female","Illinois"
2992,"Segment 4",4,66,"51-70","Female","Utah"
2993,"Segment 1",1,41,"36-50","Female","North Dakota"
2994,"Segment 1",1,32,"26-35","Female","Kansas"
2995,"Segment 4",4,69,"51-70","Female","Nevada"
2996,"Segment 3",3,29,"26-35","Female","Virginia"
2997,"Segment 4",4,70,"51-70","Female","Utah"
2998,"Segment 3",3,41,"36-50","Female","Idaho"
2999,"Segment 1",1,31,"26-35","Female","Alaska"
3000,"Segment 1",1,31,"26-35","Female","New Hampshire"
3001,"Segment 4",4,57,"51-70","Female","Ohio"
3002,"Segment 1",1,29,"26-35","Female","Montana"
3003,"Segment 2",2,70,"51-70","Female","Louisiana"
3004,"Segment 3",3,51,"51-70","Female","Oregon"
3005,"Segment 4",4,45,"36-50","Female","Arizona"
3006,"Segment 3",3,18,"18-25","Female","Alaska"
3007,"Segment 4",4,37,"36-50","Female","Utah"
3008,"Segment 3",3,23,"18-25","Female","New York"
3009,"Segment 1",1,39,"36-50","Female","New Mexico"
3010,"Segment 4",4,62,"51-70","Female","Louisiana"
3011,"Segment 2",2,70,"51-70","Female","Ohio"
3012,"Segment 3",3,20,"18-25","Female","Nevada"
3013,"Segment 3",3,42,"36-50","Female","Idaho"
3014,"Segment 1",1,41,"36-50","Female","Arizona"
3015,"Segment 1",1,24,"18-25","Female","Utah"
3016,"Segment 2",2,37,"36-50","Female","Wyoming"
3017,"Segment 1",1,30,"26-35","Female","Indiana"
3018,"Segment 4",4,58,"51-70","Female","Wisconsin"
3019,"Segment 3",3,43,"36-50","Female","Texas"
3020,"Segment 1",1,19,"18-25","Female","Utah"
3021,"Segment 3",3,23,"18-25","Female","Arkansas"
3022,"Segment 4",4,65,"51-70","Female","Pennsylvania"
3023,"Segment 2",2,58,"51-70","Female","Georgia"
3024,"Segment 2",2,50,"36-50","Female","Indiana"
3025,"Segment 4",4,67,"51-70","Female","Idaho"
3026,"Segment 3",3,40,"36-50","Female","Montana"
3027,"Segment 3",3,55,"51-70","Female","Tennessee"
3028,"Segment 2",2,52,"51-70","Female","West Virginia"
3029,"Segment 4",4,62,"51-70","Female","California"
3030,"Segment 4",4,64,"51-70","Female","Georgia"
3031,"Segment 2",2,43,"36-50","Female","Maryland"
3032,"Segment 4",4,61,"51-70","Female","Idaho"
3033,"Segment 3",3,26,"26-35","Female","California"
3034,"Segment 3",3,22,"18-25","Female","Alabama"
3035,"Segment 2",2,51,"51-70","Female","Utah"
3036,"Segment 4",4,69,"51-70","Female","Kentucky"
3037,"Segment 4",4,50,"36-50","Female","Vermont"
3038,"Segment 1",1,51,"51-70","Female","Iowa"
3039,"Segment 2",2,56,"51-70","Female","Georgia"
3040,"Segment 2",2,59,"51-70","Female","Alabama"
3041,"Segment 1",1,18,"18-25","Female","Nebraska"
3042,"Segment 4",4,48,"36-50","Female","Rhode Island"
3043,"Segment 2",2,53,"51-70","Female","South Dakota"
3044,"Segment 3",3,45,"36-50","Female","Illinois"
3045,"Segment 3",3,21,"18-25","Female","North Carolina"
3046,"Segment 1",1,42,"36-50","Female","Florida"
3047,"Segment 2",2,60,"51-70","Female","Pennsylvania"
3048,"Segment 1",1,21,"18-25","Female","Vermont"
3049,"Segment 4",4,69,"51-70","Female","Colorado"
3050,"Segment 3",3,40,"36-50","Female","Utah"
3051,"Segment 3",3,31,"26-35","Female","Kentucky"
3052,"Segment 1",1,44,"36-50","Female","Wyoming"
3053,"Segment 1",1,48,"36-50","Female","Maine"
3054,"Segment 3",3,32,"26-35","Female","Maine"
3055,"Segment 1",1,42,"36-50","Female","New Hampshire"
3056,"Segment 1",1,27,"26-35","Female","Kansas"
3057,"Segment 4",4,69,"51-70","Female","New Jersey"
3058,"Segment 2",2,67,"51-70","Female","North Carolina"
3059,"Segment 3",3,41,"36-50","Female","West Virginia"
3060,"Segment 3",3,46,"36-50","Female","Kentucky"
3061,"Segment 4",4,47,"36-50","Female","California"
3062,"Segment 1",1,33,"26-35","Female","South Dakota"
3063,"Segment 4",4,51,"51-70","Female","California"
3064,"Segment 1",1,26,"26-35","Female","Connecticut"
3065,"Segment 3",3,22,"18-25","Female","Idaho"
3066,"Segment 3",3,49,"36-50","Female","North Dakota"
3067,"Segment 2",2,58,"51-70","Female","Michigan"
3068,"Segment 2",2,70,"51-70","Female","Missouri"
3069,"Segment 1",1,32,"26-35","Female","California"
3070,"Segment 4",4,62,"51-70","Female","Delaware"
3071,"Segment 2",2,52,"51-70","Female","Alabama"
3072,"Segment 3",3,23,"18-25","Female","New Hampshire"
3073,"Segment 3",3,26,"26-35","Female","New York"
3074,"Segment 4",4,58,"51-70","Female","Oregon"
3075,"Segment 1",1,26,"26-35","Female","Massachusetts"
3076,"Segment 4",4,54,"51-70","Female","Utah"
3077,"Segment 2",2,66,"51-70","Female","New Hampshire"
3078,"Segment 4",4,60,"51-70","Female","Illinois"
3079,"Segment 3",3,32,"26-35","Female","Alaska"
3080,"Segment 2",2,48,"36-50","Female","Wyoming"
3081,"Segment 2",2,69,"51-70","Female","Colorado"
3082,"Segment 2",2,64,"51-70","Female","Vermont"
3083,"Segment 4",4,56,"51-70","Female","Utah"
3084,"Segment 1",1,22,"18-25","Female","Illinois"
3085,"Segment 2",2,46,"36-50","Female","Idaho"
3086,"Segment 3",3,24,"18-25","Female","Nevada"
3087,"Segment 4",4,47,"36-50","Female","Utah"
3088,"Segment 4",4,62,"51-70","Female","North Carolina"
3089,"Segment 3",3,34,"26-35","Female","Arkansas"
3090,"Segment 2",2,50,"36-50","Female","North Carolina"
3091,"Segment 1",1,29,"26-35","Female","Texas"
3092,"Segment 4",4,68,"51-70","Female","Nevada"
3093,"Segment 2",2,52,"51-70","Female","Utah"
3094,"Segment 1",1,29,"26-35","Female","Pennsylvania"
3095,"Segment 3",3,22,"18-25","Female","Georgia"
3096,"Segment 2",2,62,"51-70","Female","Minnesota"
3097,"Segment 4",4,69,"51-70","Female","Kansas"
3098,"Segment 2",2,48,"36-50","Female","Delaware"
3099,"Segment 4",4,66,"51-70","Female","New Mexico"
3100,"Segment 3",3,42,"36-50","Female","Michigan"
3101,"Segment 4",4,50,"36-50","Female","Vermont"
3102,"Segment 3",3,32,"26-35","Female","Idaho"
3103,"Segment 4",4,51,"51-70","Female","South Dakota"
3104,"Segment 3",3,27,"26-35","Female","Illinois"
3105,"Segment 1",1,43,"36-50","Female","Georgia"
3106,"Segment 2",2,48,"36-50","Female","Oregon"
3107,"Segment 4",4,62,"51-70","Female","Alabama"
3108,"Segment 2",2,65,"51-70","Female","Hawaii"
3109,"Segment 3",3,50,"36-50","Female","Oregon"
3110,"Segment 4",4,60,"51-70","Female","Illinois"
3111,"Segment 1",1,19,"18-25","Female","Texas"
3112,"Segment 1",1,21,"18-25","Female","Kansas"
3113,"Segment 3",3,19,"18-25","Female","Texas"
3114,"Segment 3",3,46,"36-50","Female","Nebraska"
3115,"Segment 1",1,21,"18-25","Female","Arkansas"
3116,"Segment 1",1,26,"26-35","Female","South Dakota"
3117,"Segment 4",4,50,"36-50","Female","Montana"
3118,"Segment 3",3,43,"36-50","Female","Florida"
3119,"Segment 4",4,61,"51-70","Female","Virginia"
3120,"Segment 4",4,63,"51-70","Female","Louisiana"
3121,"Segment 4",4,46,"36-50","Female","Louisiana"
3122,"Segment 2",2,63,"51-70","Female","Louisiana"
3123,"Segment 3",3,23,"18-25","Female","Georgia"
3124,"Segment 4",4,57,"51-70","Female","Iowa"
3125,"Segment 2",2,57,"51-70","Female","California"
3126,"Segment 1",1,33,"26-35","Female","Oregon"
3127,"Segment 3",3,57,"51-70","Female","Maine"
3128,"Segment 4",4,55,"51-70","Female","Louisiana"
3129,"Segment 2",2,65,"51-70","Female","Arkansas"
3130,"Segment 2",2,60,"51-70","Female","Maryland"
3131,"Segment 2",2,52,"51-70","Female","Vermont"
3132,"Segment 3",3,34,"26-35","Female","North Dakota"
3133,"Segment 4",4,33,"26-35","Female","Michigan"
3134,"Segment 4",4,58,"51-70","Female","Arkansas"
3135,"Segment 1",1,35,"26-35","Female","Kentucky"
3136,"Segment 4",4,68,"51-70","Female","Indiana"
3137,"Segment 2",2,58,"51-70","Female","Minnesota"
3138,"Segment 3",3,34,"26-35","Female","Louisiana"
3139,"Segment 4",4,47,"36-50","Female","Kentucky"
3140,"Segment 1",1,35,"26-35","Female","Georgia"
3141,"Segment 1",1,34,"26-35","Female","Alaska"
3142,"Segment 1",1,36,"36-50","Female","Mississippi"
3143,"Segment 1",1,23,"18-25","Female","Kansas"
3144,"Segment 2",2,68,"51-70","Female","Arizona"
3145,"Segment 3",3,23,"18-25","Female","Maine"
3146,"Segment 2",2,57,"51-70","Female","Texas"
3147,"Segment 1",1,21,"18-25","Female","Virginia"
3148,"Segment 4",4,45,"36-50","Female","North Dakota"
3149,"Segment 1",1,37,"36-50","Female","West Virginia"
3150,"Segment 1",1,18,"18-25","Female","North Carolina"
3151,"Segment 2",2,55,"51-70","Female","Georgia"
3152,"Segment 4",4,52,"51-70","Female","New Mexico"
3153,"Segment 4",4,49,"36-50","Female","North Carolina"
3154,"Segment 4",4,56,"51-70","Female","Alabama"
3155,"Segment 1",1,27,"26-35","Female","Connecticut"
3156,"Segment 1",1,22,"18-25","Female","Montana"
3157,"Segment 3",3,18,"18-25","Female","Montana"
3158,"Segment 3",3,21,"18-25","Female","Maine"
3159,"Segment 1",1,30,"26-35","Female","Mississippi"
3160,"Segment 4",4,62,"51-70","Female","Louisiana"
3161,"Segment 3",3,28,"26-35","Female","Nebraska"
3162,"Segment 4",4,66,"51-70","Female","Massachusetts"
3163,"Segment 4",4,66,"51-70","Female","Wisconsin"
3164,"Segment 3",3,49,"36-50","Female","Nebraska"
3165,"Segment 3",3,40,"36-50","Female","Arizona"
3166,"Segment 4",4,49,"36-50","Female","Hawaii"
3167,"Segment 3",3,19,"18-25","Female","Georgia"
3168,"Segment 3",3,24,"18-25","Female","Oregon"
3169,"Segment 3",3,31,"26-35","Female","Montana"
3170,"Segment 3",3,35,"26-35","Female","Georgia"
3171,"Segment 2",2,65,"51-70","Female","Rhode Island"
3172,"Segment 2",2,68,"51-70","Female","Tennessee"
3173,"Segment 2",2,57,"51-70","Female","Missouri"
3174,"Segment 4",4,69,"51-70","Female","Washington"
3175,"Segment 2",2,45,"36-50","Female","Oklahoma"
3176,"Segment 3",3,35,"26-35","Female","Connecticut"
3177,"Segment 1",1,36,"36-50","Female","Arkansas"
3178,"Segment 2",2,55,"51-70","Female","Missouri"
3179,"Segment 2",2,66,"51-70","Female","Washington"
3180,"Segment 4",4,57,"51-70","Female","Idaho"
3181,"Segment 3",3,18,"18-25","Female","Montana"
3182,"Segment 1",1,31,"26-35","Female","Montana"
3183,"Segment 4",4,50,"36-50","Female","Georgia"
3184,"Segment 2",2,50,"36-50","Female","Mississippi"
3185,"Segment 4",4,61,"51-70","Female","Hawaii"
3186,"Segment 4",4,52,"51-70","Female","Ohio"
3187,"Segment 4",4,38,"36-50","Female","Virginia"
3188,"Segment 4",4,67,"51-70","Female","Texas"
3189,"Segment 3",3,42,"36-50","Female","Vermont"
3190,"Segment 1",1,25,"18-25","Female","Kansas"
3191,"Segment 3",3,41,"36-50","Female","California"
3192,"Segment 4",4,62,"51-70","Female","Mississippi"
3193,"Segment 3",3,19,"18-25","Female","Iowa"
3194,"Segment 4",4,63,"51-70","Female","Virginia"
3195,"Segment 1",1,43,"36-50","Female","Maryland"
3196,"Segment 4",4,68,"51-70","Female","Missouri"
3197,"Segment 3",3,24,"18-25","Female","Wisconsin"
3198,"Segment 3",3,27,"26-35","Female","Maine"
3199,"Segment 4",4,61,"51-70","Female","Pennsylvania"
3200,"Segment 2",2,59,"51-70","Female","Maine"
3201,"Segment 2",2,67,"51-70","Female","Missouri"
3202,"Segment 2",2,46,"36-50","Female","Vermont"
3203,"Segment 2",2,65,"51-70","Female","Wisconsin"
3204,"Segment 2",2,63,"51-70","Female","New Jersey"
3205,"Segment 4",4,57,"51-70","Female","New Mexico"
3206,"Segment 1",1,40,"36-50","Female","Colorado"
3207,"Segment 3",3,36,"36-50","Female","California"
3208,"Segment 2",2,67,"51-70","Female","Arizona"
3209,"Segment 2",2,61,"51-70","Female","Indiana"
3210,"Segment 2",2,64,"51-70","Female","Arkansas"
3211,"Segment 3",3,30,"26-35","Female","Nevada"
3212,"Segment 4",4,53,"51-70","Female","Rhode Island"
3213,"Segment 1",1,27,"26-35","Female","Wyoming"
3214,"Segment 3",3,27,"26-35","Female","Texas"
3215,"Segment 3",3,53,"51-70","Female","Washington"
3216,"Segment 3",3,34,"26-35","Female","Rhode Island"
3217,"Segment 3",3,39,"36-50","Female","Illinois"
3218,"Segment 3",3,44,"36-50","Female","Oregon"
3219,"Segment 1",1,37,"36-50","Female","Florida"
3220,"Segment 2",2,57,"51-70","Female","Kansas"
3221,"Segment 1",1,38,"36-50","Female","North Dakota"
3222,"Segment 3",3,21,"18-25","Female","New Hampshire"
3223,"Segment 4",4,45,"36-50","Female","Texas"
3224,"Segment 4",4,68,"51-70","Female","Montana"
3225,"Segment 3",3,37,"36-50","Female","Delaware"
3226,"Segment 4",4,53,"51-70","Female","New Hampshire"
3227,"Segment 4",4,57,"51-70","Female","Minnesota"
3228,"Segment 3",3,28,"26-35","Female","Alaska"
3229,"Segment 4",4,37,"36-50","Female","Connecticut"
3230,"Segment 3",3,54,"51-70","Female","Connecticut"
3231,"Segment 3",3,49,"36-50","Female","Kansas"
3232,"Segment 4",4,62,"51-70","Female","Nevada"
3233,"Segment 2",2,45,"36-50","Female","Massachusetts"
3234,"Segment 4",4,45,"36-50","Female","Indiana"
3235,"Segment 3",3,49,"36-50","Female","Washington"
3236,"Segment 1",1,27,"26-35","Female","Kansas"
3237,"Segment 4",4,63,"51-70","Female","South Carolina"
3238,"Segment 2",2,61,"51-70","Female","Vermont"
3239,"Segment 3",3,25,"18-25","Female","Wyoming"
3240,"Segment 3",3,33,"26-35","Female","Colorado"
3241,"Segment 2",2,56,"51-70","Female","West Virginia"
3242,"Segment 4",4,50,"36-50","Female","Connecticut"
3243,"Segment 3",3,45,"36-50","Female","Oregon"
3244,"Segment 4",4,45,"36-50","Female","Idaho"
3245,"Segment 4",4,65,"51-70","Female","Arkansas"
3246,"Segment 4",4,63,"51-70","Female","Kansas"
3247,"Segment 4",4,70,"51-70","Female","Michigan"
3248,"Segment 4",4,53,"51-70","Female","Arkansas"
3249,"Segment 1",1,22,"18-25","Female","Pennsylvania"
3250,"Segment 3",3,26,"26-35","Female","Virginia"
3251,"Segment 3",3,23,"18-25","Female","Minnesota"
3252,"Segment 1",1,25,"18-25","Female","Nevada"
3253,"Segment 2",2,69,"51-70","Female","Montana"
3254,"Segment 3",3,36,"36-50","Female","Nebraska"
3255,"Segment 1",1,21,"18-25","Female","Indiana"
3256,"Segment 2",2,57,"51-70","Female","New Jersey"
3257,"Segment 2",2,60,"51-70","Female","Wisconsin"
3258,"Segment 4",4,44,"36-50","Female","Minnesota"
3259,"Segment 1",1,31,"26-35","Female","New Jersey"
3260,"Segment 4",4,57,"51-70","Female","Oklahoma"
3261,"Segment 1",1,39,"36-50","Female","Wisconsin"
3262,"Segment 2",2,48,"36-50","Female","Rhode Island"
3263,"Segment 3",3,42,"36-50","Female","Indiana"
3264,"Segment 4",4,56,"51-70","Female","Vermont"
3265,"Segment 1",1,28,"26-35","Female","Maine"
3266,"Segment 3",3,40,"36-50","Female","Alabama"
3267,"Segment 4",4,49,"36-50","Female","Alabama"
3268,"Segment 3",3,37,"36-50","Female","Idaho"
3269,"Segment 3",3,22,"18-25","Female","Arkansas"
3270,"Segment 1",1,27,"26-35","Female","Ohio"
3271,"Segment 2",2,59,"51-70","Female","Illinois"
3272,"Segment 1",1,35,"26-35","Female","Nevada"
3273,"Segment 4",4,58,"51-70","Female","Texas"
3274,"Segment 2",2,58,"51-70","Female","Nevada"
3275,"Segment 2",2,46,"36-50","Female","Oklahoma"
3276,"Segment 3",3,43,"36-50","Female","Alabama"
3277,"Segment 4",4,39,"36-50","Female","South Dakota"
3278,"Segment 4",4,59,"51-70","Female","Texas"
3279,"Segment 4",4,59,"51-70","Female","Montana"
3280,"Segment 2",2,59,"51-70","Female","Wyoming"
3281,"Segment 3",3,45,"36-50","Female","New York"
3282,"Segment 3",3,27,"26-35","Female","Oregon"
3283,"Segment 1",1,24,"18-25","Female","California"
3284,"Segment 2",2,47,"36-50","Female","North Carolina"
3285,"Segment 4",4,70,"51-70","Female","Kentucky"
3286,"Segment 2",2,58,"51-70","Female","Hawaii"
3287,"Segment 1",1,45,"36-50","Female","Illinois"
3288,"Segment 1",1,24,"18-25","Female","West Virginia"
3289,"Segment 4",4,67,"51-70","Female","South Carolina"
3290,"Segment 1",1,31,"26-35","Female","Montana"
3291,"Segment 3",3,52,"51-70","Female","North Dakota"
3292,"Segment 3",3,29,"26-35","Female","New Mexico"
3293,"Segment 2",2,62,"51-70","Female","Missouri"
3294,"Segment 3",3,19,"18-25","Female","West Virginia"
3295,"Segment 4",4,62,"51-70","Female","South Carolina"
3296,"Segment 2",2,70,"51-70","Female","West Virginia"
3297,"Segment 1",1,20,"18-25","Female","Alaska"
3298,"Segment 4",4,67,"51-70","Female","West Virginia"
3299,"Segment 4",4,65,"51-70","Female","New Mexico"
3300,"Segment 2",2,45,"36-50","Female","South Dakota"
3301,"Segment 1",1,26,"26-35","Female","Oklahoma"
3302,"Segment 3",3,36,"36-50","Female","Oklahoma"
3303,"Segment 4",4,36,"36-50","Female","Alabama"
3304,"Segment 3",3,20,"18-25","Female","Mississippi"
3305,"Segment 1",1,30,"26-35","Female","Mississippi"
3306,"Segment 1",1,34,"26-35","Female","Nebraska"
3307,"Segment 2",2,63,"51-70","Female","Colorado"
3308,"Segment 1",1,18,"18-25","Female","Pennsylvania"
3309,"Segment 3",3,55,"51-70","Female","Utah"
3310,"Segment 2",2,48,"36-50","Female","Massachusetts"
3311,"Segment 2",2,45,"36-50","Female","Iowa"
3312,"Segment 1",1,29,"26-35","Female","Florida"
3313,"Segment 4",4,55,"51-70","Female","Louisiana"
3314,"Segment 2",2,55,"51-70","Female","Kansas"
3315,"Segment 4",4,55,"51-70","Female","Kansas"
3316,"Segment 3",3,48,"36-50","Female","Kentucky"
3317,"Segment 3",3,42,"36-50","Female","New Mexico"
3318,"Segment 1",1,21,"18-25","Female","North Carolina"
3319,"Segment 2",2,45,"36-50","Female","North Dakota"
3320,"Segment 1",1,23,"18-25","Female","North Dakota"
3321,"Segment 2",2,66,"51-70","Female","Illinois"
3322,"Segment 4",4,32,"26-35","Female","Maine"
3323,"Segment 4",4,52,"51-70","Female","Indiana"
3324,"Segment 4",4,54,"51-70","Female","North Dakota"
3325,"Segment 2",2,37,"36-50","Female","Missouri"
3326,"Segment 3",3,29,"26-35","Female","Alaska"
3327,"Segment 4",4,47,"36-50","Female","North Dakota"
3328,"Segment 4",4,47,"36-50","Female","Connecticut"
3329,"Segment 3",3,42,"36-50","Female","Wisconsin"
3330,"Segment 3",3,34,"26-35","Female","New Jersey"
3331,"Segment 3",3,38,"36-50","Female","Missouri"
3332,"Segment 2",2,55,"51-70","Female","California"
3333,"Segment 3",3,27,"26-35","Female","Washington"
3334,"Segment 2",2,55,"51-70","Female","Minnesota"
3335,"Segment 2",2,66,"51-70","Female","California"
3336,"Segment 4",4,44,"36-50","Female","Texas"
3337,"Segment 1",1,39,"36-50","Female","Montana"
3338,"Segment 1",1,23,"18-25","Female","Arizona"
3339,"Segment 3",3,29,"26-35","Female","Minnesota"
3340,"Segment 3",3,20,"18-25","Female","Nebraska"
3341,"Segment 1",1,42,"36-50","Female","Virginia"
3342,"Segment 4",4,55,"51-70","Female","Connecticut"
3343,"Segment 4",4,66,"51-70","Female","New Jersey"
3344,"Segment 3",3,24,"18-25","Female","Kentucky"
3345,"Segment 2",2,62,"51-70","Female","Washington"
3346,"Segment 3",3,28,"26-35","Female","Florida"
3347,"Segment 3",3,30,"26-35","Female","Oklahoma"
3348,"Segment 1",1,22,"18-25","Female","Iowa"
3349,"Segment 3",3,28,"26-35","Female","New Hampshire"
3350,"Segment 3",3,35,"26-35","Female","Georgia"
3351,"Segment 1",1,45,"36-50","Female","Mississippi"
3352,"Segment 1",1,43,"36-50","Female","New Hampshire"
3353,"Segment 4",4,55,"51-70","Female","Washington"
3354,"Segment 1",1,31,"26-35","Female","Ohio"
3355,"Segment 3",3,42,"36-50","Female","Maryland"
3356,"Segment 3",3,40,"36-50","Female","Delaware"
3357,"Segment 3",3,39,"36-50","Female","Tennessee"
3358,"Segment 3",3,41,"36-50","Female","Arkansas"
3359,"Segment 2",2,56,"51-70","Female","Tennessee"
3360,"Segment 4",4,43,"36-50","Female","New Hampshire"
3361,"Segment 3",3,22,"18-25","Female","Minnesota"
3362,"Segment 2",2,47,"36-50","Female","Florida"
3363,"Segment 3",3,50,"36-50","Female","Tennessee"
3364,"Segment 2",2,58,"51-70","Female","California"
3365,"Segment 2",2,50,"36-50","Female","Oregon"
3366,"Segment 4",4,43,"36-50","Female","Tennessee"
3367,"Segment 3",3,38,"36-50","Female","North Carolina"
3368,"Segment 3",3,44,"36-50","Female","Tennessee"
3369,"Segment 1",1,30,"26-35","Female","Nebraska"
3370,"Segment 2",2,47,"36-50","Female","Maine"
3371,"Segment 3",3,30,"26-35","Female","Illinois"
3372,"Segment 4",4,49,"36-50","Female","Colorado"
3373,"Segment 2",2,56,"51-70","Female","Pennsylvania"
3374,"Segment 2",2,70,"51-70","Female","Minnesota"
3375,"Segment 1",1,22,"18-25","Female","Nevada"
3376,"Segment 4",4,51,"51-70","Female","Connecticut"
3377,"Segment 1",1,22,"18-25","Female","Ohio"
3378,"Segment 1",1,37,"36-50","Female","Kentucky"
3379,"Segment 4",4,49,"36-50","Female","Minnesota"
3380,"Segment 4",4,61,"51-70","Female","Tennessee"
3381,"Segment 3",3,41,"36-50","Female","North Dakota"
3382,"Segment 4",4,57,"51-70","Female","Minnesota"
3383,"Segment 3",3,34,"26-35","Female","Nebraska"
3384,"Segment 3",3,27,"26-35","Female","Delaware"
3385,"Segment 2",2,39,"36-50","Female","Minnesota"
3386,"Segment 4",4,62,"51-70","Female","Rhode Island"
3387,"Segment 3",3,34,"26-35","Female","Michigan"
3388,"Segment 4",4,53,"51-70","Female","New Jersey"
3389,"Segment 1",1,35,"26-35","Female","South Dakota"
3390,"Segment 1",1,38,"36-50","Female","North Carolina"
3391,"Segment 3",3,32,"26-35","Female","Oregon"
3392,"Segment 3",3,47,"36-50","Female","Montana"
3393,"Segment 4",4,53,"51-70","Female","New Jersey"
3394,"Segment 4",4,60,"51-70","Female","Arizona"
3395,"Segment 4",4,31,"26-35","Female","Vermont"
3396,"Segment 3",3,44,"36-50","Female","Colorado"
3397,"Segment 1",1,29,"26-35","Female","Tennessee"
3398,"Segment 3",3,19,"18-25","Female","New Jersey"
3399,"Segment 4",4,54,"51-70","Female","Montana"
3400,"Segment 3",3,40,"36-50","Female","Montana"
3401,"Segment 1",1,39,"36-50","Female","Nevada"
3402,"Segment 3",3,44,"36-50","Female","Nevada"
3403,"Segment 1",1,22,"18-25","Female","Louisiana"
3404,"Segment 3",3,30,"26-35","Female","Illinois"
3405,"Segment 2",2,69,"51-70","Female","South Carolina"
3406,"Segment 1",1,28,"26-35","Female","Washington"
3407,"Segment 4",4,57,"51-70","Female","Nebraska"
3408,"Segment 3",3,46,"36-50","Female","Alabama"
3409,"Segment 4",4,48,"36-50","Female","Montana"
3410,"Segment 3",3,24,"18-25","Female","Minnesota"
3411,"Segment 4",4,50,"36-50","Female","Ohio"
3412,"Segment 1",1,29,"26-35","Female","New York"
3413,"Segment 4",4,61,"51-70","Female","Indiana"
3414,"Segment 3",3,34,"26-35","Female","Delaware"
3415,"Segment 1",1,27,"26-35","Female","Connecticut"
3416,"Segment 3",3,38,"36-50","Female","New York"
3417,"Segment 3",3,25,"18-25","Female","Alabama"
3418,"Segment 2",2,54,"51-70","Female","Massachusetts"
3419,"Segment 2",2,53,"51-70","Female","South Carolina"
3420,"Segment 3",3,23,"18-25","Female","West Virginia"
3421,"Segment 3",3,19,"18-25","Female","Kentucky"
3422,"Segment 2",2,57,"51-70","Female","New Jersey"
3423,"Segment 3",3,19,"18-25","Female","New York"
3424,"Segment 3",3,33,"26-35","Female","Massachusetts"
3425,"Segment 3",3,33,"26-35","Female","Florida"
3426,"Segment 1",1,38,"36-50","Female","Michigan"
3427,"Segment 1",1,47,"36-50","Female","Oregon"
3428,"Segment 3",3,39,"36-50","Female","Michigan"
3429,"Segment 3",3,32,"26-35","Female","Washington"
3430,"Segment 1",1,27,"26-35","Female","Alaska"
3431,"Segment 4",4,67,"51-70","Female","Montana"
3432,"Segment 1",1,46,"36-50","Female","New Mexico"
3433,"Segment 1",1,36,"36-50","Female","Connecticut"
3434,"Segment 4",4,62,"51-70","Female","Alaska"
3435,"Segment 3",3,31,"26-35","Female","Ohio"
3436,"Segment 4",4,68,"51-70","Female","Montana"
3437,"Segment 4",4,57,"51-70","Female","Nebraska"
3438,"Segment 3",3,22,"18-25","Female","Oklahoma"
3439,"Segment 3",3,26,"26-35","Female","Kentucky"
3440,"Segment 4",4,43,"36-50","Female","Idaho"
3441,"Segment 1",1,45,"36-50","Female","Maryland"
3442,"Segment 4",4,64,"51-70","Female","Tennessee"
3443,"Segment 1",1,28,"26-35","Female","Michigan"
3444,"Segment 1",1,47,"36-50","Female","Tennessee"
3445,"Segment 4",4,53,"51-70","Female","Rhode Island"
3446,"Segment 1",1,42,"36-50","Female","Florida"
3447,"Segment 1",1,51,"51-70","Female","Louisiana"
3448,"Segment 4",4,62,"51-70","Female","Arkansas"
3449,"Segment 1",1,18,"18-25","Female","Kentucky"
3450,"Segment 1",1,48,"36-50","Female","Kansas"
3451,"Segment 3",3,20,"18-25","Female","Vermont"
3452,"Segment 3",3,32,"26-35","Female","Nevada"
3453,"Segment 1",1,26,"26-35","Female","Oklahoma"
3454,"Segment 1",1,31,"26-35","Female","Alabama"
3455,"Segment 4",4,55,"51-70","Female","Louisiana"
