"Customer ID","Segment","Cluster","Shops_Winter","Shops_Spring","Shops_Summer","Shops_Fall","Season"
1645,"Segment 4",4,0,0,1,0,"Summer"
1646,"Segment 2",2,0,0,1,0,"Summer"
1647,"Segment 4",4,0,0,1,0,"Summer"
1648,"Segment 1",1,0,0,1,0,"Summer"
1649,"Segment 3",3,0,0,1,0,"Summer"
1650,"Segment 4",4,0,0,1,0,"Summer"
1651,"Segment 2",2,1,0,0,0,"Winter"
1652,"Segment 4",4,1,0,0,0,"Winter"
1653,"Segment 2",2,0,0,1,0,"Summer"
1654,"Segment 3",3,1,0,0,0,"Winter"
1655,"Segment 2",2,0,1,0,0,"Spring"
1656,"Segment 3",3,0,1,0,0,"Spring"
1657,"Segment 3",3,0,1,0,0,"Spring"
1658,"Segment 2",2,0,1,0,0,"Spring"
1659,"Segment 1",1,0,1,0,0,"Spring"
1660,"Segment 2",2,0,0,0,1,"Fall"
1661,"Segment 2",2,1,0,0,0,"Winter"
1662,"Segment 4",4,0,0,1,0,"Summer"
1663,"Segment 2",2,1,0,0,0,"Winter"
1664,"Segment 2",2,0,0,1,0,"Summer"
1665,"Segment 1",1,0,1,0,0,"Spring"
1666,"Segment 2",2,0,0,0,1,"Fall"
1667,"Segment 2",2,0,0,1,0,"Summer"
1668,"Segment 2",2,1,0,0,0,"Winter"
1669,"Segment 2",2,0,0,1,0,"Summer"
1670,"Segment 3",3,1,0,0,0,"Winter"
1671,"Segment 3",3,0,0,0,1,"Fall"
1672,"Segment 1",1,1,0,0,0,"Winter"
1673,"Segment 3",3,0,0,0,1,"Fall"
1674,"Segment 3",3,0,0,0,1,"Fall"
1675,"Segment 3",3,1,0,0,0,"Winter"
1676,"Segment 1",1,0,1,0,0,"Spring"
1677,"Segment 3",3,1,0,0,0,"Winter"
1678,"Segment 2",2,0,0,1,0,"Summer"
1679,"Segment 1",1,0,0,1,0,"Summer"
1680,"Segment 2",2,0,0,0,1,"Fall"
1681,"Segment 2",2,0,0,1,0,"Summer"
1682,"Segment 3",3,1,0,0,0,"Winter"
1683,"Segment 4",4,0,0,0,1,"Fall"
1684,"Segment 3",3,0,1,0,0,"Spring"
1685,"Segment 1",1,0,1,0,0,"Spring"
1686,"Segment 1",1,1,0,0,0,"Winter"
1687,"Segment 1",1,0,0,0,1,"Fall"
1688,"Segment 4",4,1,0,0,0,"Winter"
1689,"Segment 3",3,1,0,0,0,"Winter"
1690,"Segment 1",1,1,0,0,0,"Winter"
1691,"Segment 2",2,0,0,1,0,"Summer"
1692,"Segment 2",2,0,0,1,0,"Summer"
1693,"Segment 3",3,1,0,0,0,"Winter"
1694,"Segment 4",4,0,0,0,1,"Fall"
1695,"Segment 3",3,0,0,1,0,"Summer"
1696,"Segment 4",4,0,0,0,1,"Fall"
1697,"Segment 1",1,0,1,0,0,"Spring"
1698,"Segment 3",3,0,0,0,1,"Fall"
1699,"Segment 1",1,1,0,0,0,"Winter"
1700,"Segment 1",1,0,1,0,0,"Spring"
1701,"Segment 4",4,0,0,0,1,"Fall"
1702,"Segment 2",2,1,0,0,0,"Winter"
1703,"Segment 4",4,0,0,1,0,"Summer"
1704,"Segment 2",2,0,1,0,0,"Spring"
1705,"Segment 2",2,0,0,1,0,"Summer"
1706,"Segment 2",2,0,0,1,0,"Summer"
1707,"Segment 3",3,0,1,0,0,"Spring"
1708,"Segment 1",1,0,0,0,1,"Fall"
1709,"Segment 3",3,0,1,0,0,"Spring"
1710,"Segment 4",4,1,0,0,0,"Winter"
1711,"Segment 1",1,0,0,0,1,"Fall"
1712,"Segment 1",1,0,1,0,0,"Spring"
1713,"Segment 4",4,0,0,0,1,"Fall"
1714,"Segment 2",2,1,0,0,0,"Winter"
1715,"Segment 1",1,0,0,1,0,"Summer"
1716,"Segment 3",3,0,1,0,0,"Spring"
1717,"Segment 2",2,1,0,0,0,"Winter"
1718,"Segment 3",3,0,0,1,0,"Summer"
1719,"Segment 4",4,1,0,0,0,"Winter"
1720,"Segment 2",2,1,0,0,0,"Winter"
1721,"Segment 3",3,1,0,0,0,"Winter"
1722,"Segment 1",1,0,1,0,0,"Spring"
1723,"Segment 2",2,0,0,1,0,"Summer"
1724,"Segment 2",2,0,1,0,0,"Spring"
1725,"Segment 3",3,1,0,0,0,"Winter"
1726,"Segment 2",2,0,1,0,0,"Spring"
1727,"Segment 2",2,0,0,1,0,"Summer"
1728,"Segment 2",2,0,1,0,0,"Spring"
1729,"Segment 1",1,0,0,0,1,"Fall"
1730,"Segment 2",2,1,0,0,0,"Winter"
1731,"Segment 1",1,0,0,0,1,"Fall"
1732,"Segment 3",3,0,0,0,1,"Fall"
1733,"Segment 3",3,1,0,0,0,"Winter"
1734,"Segment 4",4,0,0,1,0,"Summer"
1735,"Segment 3",3,0,1,0,0,"Spring"
1736,"Segment 2",2,1,0,0,0,"Winter"
1737,"Segment 2",2,0,0,1,0,"Summer"
1738,"Segment 4",4,0,0,1,0,"Summer"
1739,"Segment 2",2,0,1,0,0,"Spring"
1740,"Segment 1",1,1,0,0,0,"Winter"
1741,"Segment 2",2,0,0,0,1,"Fall"
1742,"Segment 3",3,1,0,0,0,"Winter"
1743,"Segment 4",4,0,1,0,0,"Spring"
1744,"Segment 3",3,1,0,0,0,"Winter"
1745,"Segment 2",2,1,0,0,0,"Winter"
1746,"Segment 2",2,1,0,0,0,"Winter"
1747,"Segment 2",2,0,0,1,0,"Summer"
1748,"Segment 2",2,1,0,0,0,"Winter"
1749,"Segment 4",4,1,0,0,0,"Winter"
1750,"Segment 3",3,0,0,0,1,"Fall"
1751,"Segment 3",3,0,0,0,1,"Fall"
1752,"Segment 2",2,1,0,0,0,"Winter"
1753,"Segment 3",3,1,0,0,0,"Winter"
1754,"Segment 1",1,0,0,0,1,"Fall"
1755,"Segment 4",4,0,0,0,1,"Fall"
1756,"Segment 2",2,0,1,0,0,"Spring"
1757,"Segment 3",3,0,0,0,1,"Fall"
1758,"Segment 3",3,0,0,0,1,"Fall"
1759,"Segment 1",1,1,0,0,0,"Winter"
1760,"Segment 2",2,0,1,0,0,"Spring"
1761,"Segment 3",3,0,1,0,0,"Spring"
1762,"Segment 1",1,0,0,0,1,"Fall"
1763,"Segment 3",3,0,0,1,0,"Summer"
1764,"Segment 4",4,1,0,0,0,"Winter"
1765,"Segment 2",2,0,0,1,0,"Summer"
1766,"Segment 4",4,0,1,0,0,"Spring"
1767,"Segment 2",2,1,0,0,0,"Winter"
1768,"Segment 4",4,0,0,0,1,"Fall"
1769,"Segment 1",1,0,0,1,0,"Summer"
1770,"Segment 1",1,1,0,0,0,"Winter"
1771,"Segment 2",2,0,0,0,1,"Fall"
1772,"Segment 4",4,0,0,0,1,"Fall"
1773,"Segment 2",2,0,0,1,0,"Summer"
1774,"Segment 3",3,0,0,1,0,"Summer"
1775,"Segment 4",4,0,1,0,0,"Spring"
1776,"Segment 3",3,0,1,0,0,"Spring"
1777,"Segment 2",2,0,0,1,0,"Summer"
1778,"Segment 1",1,1,0,0,0,"Winter"
1779,"Segment 4",4,1,0,0,0,"Winter"
1780,"Segment 1",1,1,0,0,0,"Winter"
1781,"Segment 4",4,0,0,1,0,"Summer"
1782,"Segment 1",1,0,0,0,1,"Fall"
1783,"Segment 4",4,0,0,0,1,"Fall"
1784,"Segment 2",2,1,0,0,0,"Winter"
1785,"Segment 1",1,0,0,1,0,"Summer"
1786,"Segment 2",2,0,0,0,1,"Fall"
1787,"Segment 1",1,0,1,0,0,"Spring"
1788,"Segment 1",1,0,0,0,1,"Fall"
1789,"Segment 2",2,0,0,1,0,"Summer"
1790,"Segment 2",2,0,1,0,0,"Spring"
1791,"Segment 2",2,0,0,1,0,"Summer"
1792,"Segment 4",4,1,0,0,0,"Winter"
1793,"Segment 3",3,0,0,0,1,"Fall"
1794,"Segment 4",4,0,0,0,1,"Fall"
1795,"Segment 2",2,0,1,0,0,"Spring"
1796,"Segment 2",2,0,0,0,1,"Fall"
1797,"Segment 2",2,0,1,0,0,"Spring"
1798,"Segment 2",2,0,1,0,0,"Spring"
1799,"Segment 3",3,1,0,0,0,"Winter"
1800,"Segment 1",1,0,0,0,1,"Fall"
1801,"Segment 3",3,1,0,0,0,"Winter"
1802,"Segment 1",1,0,1,0,0,"Spring"
1803,"Segment 4",4,1,0,0,0,"Winter"
1804,"Segment 4",4,0,0,1,0,"Summer"
1805,"Segment 1",1,1,0,0,0,"Winter"
1806,"Segment 1",1,0,1,0,0,"Spring"
1807,"Segment 4",4,0,0,0,1,"Fall"
1808,"Segment 3",3,0,0,1,0,"Summer"
1809,"Segment 4",4,0,1,0,0,"Spring"
1810,"Segment 4",4,0,0,0,1,"Fall"
1811,"Segment 2",2,0,0,0,1,"Fall"
1812,"Segment 4",4,0,0,1,0,"Summer"
1813,"Segment 1",1,0,0,1,0,"Summer"
1814,"Segment 3",3,0,1,0,0,"Spring"
1815,"Segment 3",3,0,0,1,0,"Summer"
1816,"Segment 4",4,1,0,0,0,"Winter"
1817,"Segment 1",1,0,0,1,0,"Summer"
1818,"Segment 1",1,0,0,1,0,"Summer"
1819,"Segment 2",2,0,0,0,1,"Fall"
1820,"Segment 4",4,0,1,0,0,"Spring"
1821,"Segment 1",1,0,0,0,1,"Fall"
1822,"Segment 2",2,0,1,0,0,"Spring"
1823,"Segment 4",4,0,0,1,0,"Summer"
1824,"Segment 4",4,0,0,0,1,"Fall"
1825,"Segment 2",2,1,0,0,0,"Winter"
1826,"Segment 1",1,1,0,0,0,"Winter"
1827,"Segment 1",1,1,0,0,0,"Winter"
1828,"Segment 1",1,0,1,0,0,"Spring"
1829,"Segment 1",1,0,1,0,0,"Spring"
1830,"Segment 1",1,0,1,0,0,"Spring"
1831,"Segment 4",4,1,0,0,0,"Winter"
1832,"Segment 4",4,0,0,1,0,"Summer"
1833,"Segment 2",2,0,0,0,1,"Fall"
1834,"Segment 1",1,0,1,0,0,"Spring"
1835,"Segment 2",2,0,0,1,0,"Summer"
1836,"Segment 4",4,0,0,0,1,"Fall"
1837,"Segment 2",2,0,0,0,1,"Fall"
1838,"Segment 1",1,1,0,0,0,"Winter"
1839,"Segment 1",1,0,0,0,1,"Fall"
1840,"Segment 3",3,1,0,0,0,"Winter"
1841,"Segment 3",3,1,0,0,0,"Winter"
1842,"Segment 3",3,1,0,0,0,"Winter"
1843,"Segment 4",4,0,0,1,0,"Summer"
1844,"Segment 1",1,0,0,0,1,"Fall"
1845,"Segment 2",2,0,1,0,0,"Spring"
1846,"Segment 3",3,1,0,0,0,"Winter"
1847,"Segment 2",2,0,0,1,0,"Summer"
1848,"Segment 4",4,0,0,1,0,"Summer"
1849,"Segment 3",3,1,0,0,0,"Winter"
1850,"Segment 1",1,1,0,0,0,"Winter"
1851,"Segment 3",3,1,0,0,0,"Winter"
1852,"Segment 3",3,0,0,0,1,"Fall"
1853,"Segment 4",4,1,0,0,0,"Winter"
1854,"Segment 3",3,0,1,0,0,"Spring"
1855,"Segment 1",1,0,1,0,0,"Spring"
1856,"Segment 4",4,0,1,0,0,"Spring"
1857,"Segment 2",2,0,0,1,0,"Summer"
1858,"Segment 4",4,0,0,1,0,"Summer"
1859,"Segment 1",1,0,1,0,0,"Spring"
1860,"Segment 2",2,0,0,1,0,"Summer"
1861,"Segment 1",1,0,0,1,0,"Summer"
1862,"Segment 3",3,0,0,0,1,"Fall"
1863,"Segment 2",2,1,0,0,0,"Winter"
1864,"Segment 1",1,0,1,0,0,"Spring"
1865,"Segment 3",3,0,0,0,1,"Fall"
1866,"Segment 4",4,0,0,1,0,"Summer"
1867,"Segment 1",1,1,0,0,0,"Winter"
1868,"Segment 2",2,0,0,0,1,"Fall"
1869,"Segment 1",1,0,1,0,0,"Spring"
1870,"Segment 1",1,0,1,0,0,"Spring"
1871,"Segment 4",4,0,1,0,0,"Spring"
1872,"Segment 4",4,0,0,0,1,"Fall"
1873,"Segment 1",1,0,0,1,0,"Summer"
1874,"Segment 2",2,0,0,0,1,"Fall"
1875,"Segment 2",2,0,0,0,1,"Fall"
1876,"Segment 4",4,1,0,0,0,"Winter"
1877,"Segment 2",2,0,0,0,1,"Fall"
1878,"Segment 2",2,0,0,0,1,"Fall"
1879,"Segment 3",3,0,0,1,0,"Summer"
1880,"Segment 2",2,0,1,0,0,"Spring"
1881,"Segment 3",3,0,0,0,1,"Fall"
1882,"Segment 2",2,1,0,0,0,"Winter"
1883,"Segment 1",1,1,0,0,0,"Winter"
1884,"Segment 1",1,0,1,0,0,"Spring"
1885,"Segment 1",1,0,0,1,0,"Summer"
1886,"Segment 1",1,1,0,0,0,"Winter"
1887,"Segment 1",1,0,1,0,0,"Spring"
1888,"Segment 2",2,0,0,0,1,"Fall"
1889,"Segment 4",4,1,0,0,0,"Winter"
1890,"Segment 2",2,0,1,0,0,"Spring"
1891,"Segment 3",3,0,1,0,0,"Spring"
1892,"Segment 4",4,0,0,1,0,"Summer"
1893,"Segment 1",1,0,0,0,1,"Fall"
1894,"Segment 1",1,0,0,1,0,"Summer"
1895,"Segment 3",3,0,0,0,1,"Fall"
1896,"Segment 1",1,0,0,0,1,"Fall"
1897,"Segment 2",2,0,0,0,1,"Fall"
1898,"Segment 4",4,1,0,0,0,"Winter"
1899,"Segment 4",4,0,0,0,1,"Fall"
1900,"Segment 1",1,1,0,0,0,"Winter"
1901,"Segment 4",4,0,0,1,0,"Summer"
1902,"Segment 4",4,1,0,0,0,"Winter"
1903,"Segment 1",1,0,1,0,0,"Spring"
1904,"Segment 2",2,0,0,1,0,"Summer"
1905,"Segment 1",1,0,1,0,0,"Spring"
1906,"Segment 1",1,0,0,1,0,"Summer"
1907,"Segment 1",1,0,1,0,0,"Spring"
1908,"Segment 4",4,0,0,0,1,"Fall"
1909,"Segment 3",3,1,0,0,0,"Winter"
1910,"Segment 4",4,0,1,0,0,"Spring"
1911,"Segment 1",1,0,0,0,1,"Fall"
1912,"Segment 4",4,0,1,0,0,"Spring"
1913,"Segment 3",3,1,0,0,0,"Winter"
1914,"Segment 2",2,1,0,0,0,"Winter"
1915,"Segment 3",3,0,0,0,1,"Fall"
1916,"Segment 4",4,0,0,0,1,"Fall"
1917,"Segment 3",3,1,0,0,0,"Winter"
1918,"Segment 3",3,1,0,0,0,"Winter"
1919,"Segment 1",1,0,0,1,0,"Summer"
1920,"Segment 3",3,0,0,1,0,"Summer"
1921,"Segment 3",3,0,1,0,0,"Spring"
1922,"Segment 2",2,0,0,0,1,"Fall"
1923,"Segment 1",1,0,0,1,0,"Summer"
1924,"Segment 2",2,0,0,1,0,"Summer"
1925,"Segment 1",1,0,0,0,1,"Fall"
1926,"Segment 2",2,1,0,0,0,"Winter"
1927,"Segment 4",4,0,1,0,0,"Spring"
1928,"Segment 2",2,0,0,1,0,"Summer"
1929,"Segment 3",3,0,0,1,0,"Summer"
1930,"Segment 2",2,0,0,0,1,"Fall"
1931,"Segment 2",2,0,1,0,0,"Spring"
1932,"Segment 2",2,0,1,0,0,"Spring"
1933,"Segment 1",1,0,1,0,0,"Spring"
1934,"Segment 4",4,0,0,1,0,"Summer"
1935,"Segment 3",3,1,0,0,0,"Winter"
1936,"Segment 1",1,0,1,0,0,"Spring"
1937,"Segment 4",4,0,0,1,0,"Summer"
1938,"Segment 1",1,0,0,1,0,"Summer"
1939,"Segment 2",2,0,1,0,0,"Spring"
1940,"Segment 2",2,1,0,0,0,"Winter"
1941,"Segment 4",4,0,0,0,1,"Fall"
1942,"Segment 4",4,1,0,0,0,"Winter"
1943,"Segment 2",2,0,0,0,1,"Fall"
1944,"Segment 1",1,0,0,1,0,"Summer"
1945,"Segment 3",3,1,0,0,0,"Winter"
1946,"Segment 3",3,1,0,0,0,"Winter"
1947,"Segment 2",2,0,0,1,0,"Summer"
1948,"Segment 2",2,0,0,1,0,"Summer"
1949,"Segment 2",2,1,0,0,0,"Winter"
1950,"Segment 4",4,1,0,0,0,"Winter"
1951,"Segment 4",4,0,0,1,0,"Summer"
1952,"Segment 3",3,0,0,1,0,"Summer"
1953,"Segment 4",4,0,0,1,0,"Summer"
1954,"Segment 1",1,0,1,0,0,"Spring"
1955,"Segment 1",1,1,0,0,0,"Winter"
1956,"Segment 1",1,1,0,0,0,"Winter"
1957,"Segment 2",2,1,0,0,0,"Winter"
1958,"Segment 4",4,0,1,0,0,"Spring"
1959,"Segment 3",3,1,0,0,0,"Winter"
1960,"Segment 3",3,0,0,0,1,"Fall"
1961,"Segment 4",4,0,0,1,0,"Summer"
1962,"Segment 3",3,0,0,1,0,"Summer"
1963,"Segment 1",1,0,0,0,1,"Fall"
1964,"Segment 2",2,0,1,0,0,"Spring"
1965,"Segment 1",1,0,0,1,0,"Summer"
1966,"Segment 4",4,0,0,0,1,"Fall"
1967,"Segment 4",4,1,0,0,0,"Winter"
1968,"Segment 3",3,0,0,0,1,"Fall"
1969,"Segment 4",4,0,1,0,0,"Spring"
1970,"Segment 2",2,1,0,0,0,"Winter"
1971,"Segment 3",3,0,1,0,0,"Spring"
1972,"Segment 2",2,0,1,0,0,"Spring"
1973,"Segment 2",2,0,0,1,0,"Summer"
1974,"Segment 1",1,0,0,0,1,"Fall"
1975,"Segment 1",1,1,0,0,0,"Winter"
1976,"Segment 3",3,0,0,0,1,"Fall"
1977,"Segment 3",3,0,1,0,0,"Spring"
1978,"Segment 3",3,0,0,1,0,"Summer"
1979,"Segment 4",4,0,1,0,0,"Spring"
1980,"Segment 4",4,0,1,0,0,"Spring"
1981,"Segment 4",4,1,0,0,0,"Winter"
1982,"Segment 4",4,0,0,1,0,"Summer"
1983,"Segment 3",3,0,0,1,0,"Summer"
1984,"Segment 4",4,0,0,1,0,"Summer"
1985,"Segment 3",3,0,0,1,0,"Summer"
1986,"Segment 3",3,0,1,0,0,"Spring"
1987,"Segment 2",2,0,0,1,0,"Summer"
1988,"Segment 2",2,0,0,1,0,"Summer"
1989,"Segment 4",4,1,0,0,0,"Winter"
1990,"Segment 1",1,0,1,0,0,"Spring"
1991,"Segment 3",3,0,1,0,0,"Spring"
1992,"Segment 2",2,0,0,1,0,"Summer"
1993,"Segment 1",1,1,0,0,0,"Winter"
1994,"Segment 1",1,0,1,0,0,"Spring"
1995,"Segment 3",3,0,0,0,1,"Fall"
1996,"Segment 4",4,0,1,0,0,"Spring"
1997,"Segment 2",2,0,0,1,0,"Summer"
1998,"Segment 1",1,0,0,0,1,"Fall"
1999,"Segment 3",3,0,0,0,1,"Fall"
2000,"Segment 4",4,1,0,0,0,"Winter"
2001,"Segment 1",1,1,0,0,0,"Winter"
2002,"Segment 3",3,1,0,0,0,"Winter"
2003,"Segment 3",3,0,0,1,0,"Summer"
2004,"Segment 4",4,0,1,0,0,"Spring"
2005,"Segment 3",3,0,0,0,1,"Fall"
2006,"Segment 3",3,1,0,0,0,"Winter"
2007,"Segment 4",4,0,0,0,1,"Fall"
2008,"Segment 3",3,0,0,1,0,"Summer"
2009,"Segment 2",2,0,1,0,0,"Spring"
2010,"Segment 4",4,0,0,1,0,"Summer"
2011,"Segment 1",1,0,0,1,0,"Summer"
2012,"Segment 4",4,0,1,0,0,"Spring"
2013,"Segment 3",3,0,0,0,1,"Fall"
2014,"Segment 1",1,1,0,0,0,"Winter"
2015,"Segment 2",2,0,0,1,0,"Summer"
2016,"Segment 4",4,0,0,1,0,"Summer"
2017,"Segment 2",2,1,0,0,0,"Winter"
2018,"Segment 2",2,1,0,0,0,"Winter"
2019,"Segment 4",4,0,0,0,1,"Fall"
2020,"Segment 1",1,1,0,0,0,"Winter"
2021,"Segment 1",1,1,0,0,0,"Winter"
2022,"Segment 2",2,1,0,0,0,"Winter"
2023,"Segment 2",2,1,0,0,0,"Winter"
2024,"Segment 4",4,1,0,0,0,"Winter"
2025,"Segment 2",2,0,0,0,1,"Fall"
2026,"Segment 2",2,0,0,1,0,"Summer"
2027,"Segment 2",2,1,0,0,0,"Winter"
2028,"Segment 4",4,0,0,0,1,"Fall"
2029,"Segment 3",3,0,0,0,1,"Fall"
2030,"Segment 1",1,0,1,0,0,"Spring"
2031,"Segment 2",2,0,0,1,0,"Summer"
2032,"Segment 1",1,0,1,0,0,"Spring"
2033,"Segment 2",2,1,0,0,0,"Winter"
2034,"Segment 2",2,0,0,1,0,"Summer"
2035,"Segment 2",2,0,1,0,0,"Spring"
2036,"Segment 4",4,0,0,1,0,"Summer"
2037,"Segment 3",3,1,0,0,0,"Winter"
2038,"Segment 4",4,0,0,1,0,"Summer"
2039,"Segment 4",4,0,1,0,0,"Spring"
2040,"Segment 3",3,0,1,0,0,"Spring"
2041,"Segment 2",2,0,1,0,0,"Spring"
2042,"Segment 2",2,1,0,0,0,"Winter"
2043,"Segment 1",1,0,1,0,0,"Spring"
2044,"Segment 2",2,0,0,1,0,"Summer"
2045,"Segment 3",3,0,1,0,0,"Spring"
2046,"Segment 1",1,0,0,0,1,"Fall"
2047,"Segment 2",2,1,0,0,0,"Winter"
2048,"Segment 4",4,0,0,1,0,"Summer"
2049,"Segment 4",4,1,0,0,0,"Winter"
2050,"Segment 2",2,0,0,0,1,"Fall"
2051,"Segment 3",3,0,0,1,0,"Summer"
2052,"Segment 4",4,0,1,0,0,"Spring"
2053,"Segment 2",2,1,0,0,0,"Winter"
2054,"Segment 1",1,0,1,0,0,"Spring"
2055,"Segment 2",2,0,1,0,0,"Spring"
2056,"Segment 3",3,0,0,0,1,"Fall"
2057,"Segment 2",2,0,1,0,0,"Spring"
2058,"Segment 2",2,0,1,0,0,"Spring"
2059,"Segment 3",3,1,0,0,0,"Winter"
2060,"Segment 2",2,0,1,0,0,"Spring"
2061,"Segment 3",3,0,0,0,1,"Fall"
2062,"Segment 3",3,0,0,1,0,"Summer"
2063,"Segment 3",3,0,0,0,1,"Fall"
2064,"Segment 4",4,0,0,0,1,"Fall"
2065,"Segment 3",3,0,0,1,0,"Summer"
2066,"Segment 3",3,0,1,0,0,"Spring"
2067,"Segment 4",4,0,0,0,1,"Fall"
2068,"Segment 2",2,0,0,0,1,"Fall"
2069,"Segment 4",4,0,0,1,0,"Summer"
2070,"Segment 3",3,0,0,0,1,"Fall"
2071,"Segment 4",4,0,1,0,0,"Spring"
2072,"Segment 4",4,0,0,0,1,"Fall"
2073,"Segment 1",1,1,0,0,0,"Winter"
2074,"Segment 2",2,1,0,0,0,"Winter"
2075,"Segment 3",3,0,0,1,0,"Summer"
2076,"Segment 1",1,0,0,0,1,"Fall"
2077,"Segment 2",2,0,0,0,1,"Fall"
2078,"Segment 2",2,0,0,0,1,"Fall"
2079,"Segment 2",2,0,1,0,0,"Spring"
2080,"Segment 3",3,0,0,1,0,"Summer"
2081,"Segment 3",3,0,0,0,1,"Fall"
2082,"Segment 1",1,0,1,0,0,"Spring"
2083,"Segment 3",3,0,0,1,0,"Summer"
2084,"Segment 3",3,0,0,0,1,"Fall"
2085,"Segment 4",4,0,0,1,0,"Summer"
2086,"Segment 2",2,0,0,0,1,"Fall"
2087,"Segment 4",4,0,0,1,0,"Summer"
2088,"Segment 4",4,0,0,1,0,"Summer"
2089,"Segment 4",4,0,1,0,0,"Spring"
2090,"Segment 3",3,0,1,0,0,"Spring"
2091,"Segment 4",4,1,0,0,0,"Winter"
2092,"Segment 3",3,0,0,0,1,"Fall"
2093,"Segment 3",3,0,0,0,1,"Fall"
2094,"Segment 1",1,0,1,0,0,"Spring"
2095,"Segment 2",2,0,1,0,0,"Spring"
2096,"Segment 1",1,0,0,0,1,"Fall"
2097,"Segment 1",1,0,0,1,0,"Summer"
2098,"Segment 1",1,1,0,0,0,"Winter"
2099,"Segment 2",2,0,0,1,0,"Summer"
2100,"Segment 3",3,0,0,1,0,"Summer"
2101,"Segment 2",2,0,1,0,0,"Spring"
2102,"Segment 2",2,1,0,0,0,"Winter"
2103,"Segment 1",1,0,1,0,0,"Spring"
2104,"Segment 3",3,0,0,1,0,"Summer"
2105,"Segment 4",4,0,1,0,0,"Spring"
2106,"Segment 2",2,0,1,0,0,"Spring"
2107,"Segment 2",2,0,0,0,1,"Fall"
2108,"Segment 3",3,1,0,0,0,"Winter"
2109,"Segment 2",2,1,0,0,0,"Winter"
2110,"Segment 2",2,0,0,0,1,"Fall"
2111,"Segment 4",4,0,1,0,0,"Spring"
2112,"Segment 3",3,0,1,0,0,"Spring"
2113,"Segment 1",1,0,0,0,1,"Fall"
2114,"Segment 2",2,0,1,0,0,"Spring"
2115,"Segment 3",3,1,0,0,0,"Winter"
2116,"Segment 3",3,1,0,0,0,"Winter"
2117,"Segment 2",2,0,0,1,0,"Summer"
2118,"Segment 1",1,0,0,1,0,"Summer"
2119,"Segment 2",2,0,0,0,1,"Fall"
2120,"Segment 2",2,0,1,0,0,"Spring"
2121,"Segment 4",4,0,0,0,1,"Fall"
2122,"Segment 3",3,1,0,0,0,"Winter"
2123,"Segment 1",1,0,0,0,1,"Fall"
2124,"Segment 4",4,0,1,0,0,"Spring"
2125,"Segment 1",1,0,0,0,1,"Fall"
2126,"Segment 4",4,0,0,0,1,"Fall"
2127,"Segment 2",2,1,0,0,0,"Winter"
2128,"Segment 2",2,0,1,0,0,"Spring"
2129,"Segment 2",2,0,0,0,1,"Fall"
2130,"Segment 3",3,0,0,0,1,"Fall"
2131,"Segment 3",3,0,0,1,0,"Summer"
2132,"Segment 3",3,0,0,0,1,"Fall"
2133,"Segment 1",1,0,0,0,1,"Fall"
2134,"Segment 1",1,0,0,1,0,"Summer"
2135,"Segment 2",2,1,0,0,0,"Winter"
2136,"Segment 1",1,1,0,0,0,"Winter"
2137,"Segment 3",3,0,0,1,0,"Summer"
2138,"Segment 1",1,1,0,0,0,"Winter"
2139,"Segment 2",2,0,0,0,1,"Fall"
2140,"Segment 3",3,1,0,0,0,"Winter"
2141,"Segment 4",4,0,0,0,1,"Fall"
2142,"Segment 1",1,1,0,0,0,"Winter"
2143,"Segment 1",1,1,0,0,0,"Winter"
2144,"Segment 4",4,0,0,0,1,"Fall"
2145,"Segment 2",2,1,0,0,0,"Winter"
2146,"Segment 1",1,1,0,0,0,"Winter"
2147,"Segment 2",2,0,0,1,0,"Summer"
2148,"Segment 1",1,0,0,0,1,"Fall"
2149,"Segment 1",1,1,0,0,0,"Winter"
2150,"Segment 1",1,1,0,0,0,"Winter"
2151,"Segment 2",2,0,1,0,0,"Spring"
2152,"Segment 2",2,0,0,0,1,"Fall"
2153,"Segment 1",1,0,0,1,0,"Summer"
2154,"Segment 4",4,0,0,0,1,"Fall"
2155,"Segment 4",4,0,1,0,0,"Spring"
2156,"Segment 1",1,0,0,0,1,"Fall"
2157,"Segment 4",4,1,0,0,0,"Winter"
2158,"Segment 4",4,1,0,0,0,"Winter"
2159,"Segment 1",1,0,1,0,0,"Spring"
2160,"Segment 3",3,0,0,0,1,"Fall"
2161,"Segment 4",4,1,0,0,0,"Winter"
2162,"Segment 3",3,0,0,1,0,"Summer"
2163,"Segment 2",2,0,0,1,0,"Summer"
2164,"Segment 4",4,0,1,0,0,"Spring"
2165,"Segment 1",1,1,0,0,0,"Winter"
2166,"Segment 1",1,0,0,1,0,"Summer"
2167,"Segment 3",3,0,1,0,0,"Spring"
2168,"Segment 1",1,1,0,0,0,"Winter"
2169,"Segment 1",1,0,1,0,0,"Spring"
2170,"Segment 3",3,0,0,0,1,"Fall"
2171,"Segment 2",2,0,0,0,1,"Fall"
2172,"Segment 4",4,0,0,1,0,"Summer"
2173,"Segment 3",3,0,0,0,1,"Fall"
2174,"Segment 1",1,0,0,1,0,"Summer"
2175,"Segment 3",3,0,1,0,0,"Spring"
2176,"Segment 2",2,0,1,0,0,"Spring"
2177,"Segment 3",3,1,0,0,0,"Winter"
2178,"Segment 3",3,1,0,0,0,"Winter"
2179,"Segment 1",1,0,0,1,0,"Summer"
2180,"Segment 3",3,0,0,0,1,"Fall"
